booking_id,pnr,route_id,from_city,to_city,provider,train_name,train_type,journey_type,booking_date,travel_date,days_until_departure,weekday,is_weekend,is_peak_season,departure_time,arrival_time,duration,duration_minutes,available_seats_at_booking,total_seats,occupancy_rate_at_booking,demand_level,delay_minutes,wifi,class_type,passenger_type,seat_number,booking_channel,base_price_at_booking,paid_price,currency,booking_status
PBK000609,PNR631741,ER0841,Brussels,Amsterdam,Eurostar,Eurostar 2183,Eurostar,Connection,2026-02-02,2026-02-21,19,5,1,0,22:15,00:26,2h 11m,131,3,180,0.98,9,0,No,First Class,regular,2B,mobile_app,241.82,241.82,EUR,Confirmed
PBK000610,PNR993395,ER0773,Berlin,Munich,SNCF+DB,TER+ICE 7149,TER+ICE,Connection,2025-08-05,2025-09-19,45,4,0,0,17:15,21:34,4h 19m,259,12,600,0.98,9,20,Yes,First Class,regular,15C,api_partner,210.53,210.53,EUR,Confirmed
PBK000611,PNR589199,ER0373,Berlin,Munich,ÖBB,Regional 8355,Regional,Direct,2025-06-21,2025-09-08,79,0,0,0,19:50,00:41,4h 51m,291,144,600,0.76,8,15,Yes,First Class,regular,8B,web,156.45,156.45,EUR,Confirmed
PBK000612,PNR177312,ER0154,Paris,Lyon,PKP,EIP 7191,EIP,Direct,2025-09-04,2025-12-08,95,0,0,1,21:10,22:55,1h 45m,105,66,380,0.824,8,0,Yes,Standard,regular,12A,web,152.5,152.5,EUR,Confirmed
PBK000613,PNR282605,ER0595,Paris,Lyon,Trenitalia,Frecciarossa 8007,Frecciarossa,Direct,2025-02-28,2025-03-19,19,2,0,0,18:10,20:41,2h 31m,151,24,220,0.887,6,45,Yes,Standard,child,7C,mobile_app,177.78,97.78,EUR,Cancelled
PBK000614,PNR786680,ER0595,Paris,Lyon,Trenitalia,Frecciarossa 8007,Frecciarossa,Direct,2026-01-04,2026-01-27,23,1,0,0,18:10,20:41,2h 31m,151,56,220,0.745,5,45,Yes,Standard,youth,5D,web,153.19,131.74,EUR,Confirmed
PBK000615,PNR237148,ER0560,Nice,Paris,DB+ÖBB,ICE+Railjet 2355,ICE+Railjet,Connection,2025-04-18,2025-05-28,40,2,0,0,05:00,09:55,4h 55m,295,84,180,0.53,2,20,Yes,Standard,youth,4B,web,130.4,112.14,EUR,Confirmed
PBK000616,PNR927942,ER0651,Munich,Vienna,SNCF+DB,TGV+ICE 2273,TGV+ICE,Connection,2025-07-13,2025-10-10,89,4,0,0,13:05,15:18,2h 13m,133,148,380,0.609,4,0,Yes,Standard,senior,18C,mobile_app,120.2,98.56,EUR,Confirmed
PBK000617,PNR275566,ER0914,Brussels,Amsterdam,DB,RE 1676,RE,Direct,2025-01-28,2025-04-19,81,5,1,0,14:15,17:01,2h 46m,166,37,600,0.938,9,0,Yes,First Class,regular,16A,web,182.39,182.39,EUR,Confirmed
PBK000618,PNR381370,ER0508,Milan,Venice,DB+ÖBB,ICE+Railjet 1679,ICE+Railjet,Connection,2026-03-28,2026-06-19,83,4,0,1,20:35,22:20,1h 45m,105,267,600,0.554,4,0,Yes,First Class,regular,16D,api_partner,106.02,106.02,EUR,Confirmed
PBK000619,PNR699125,ER0854,Lisbon,Madrid,Eurostar,Eurostar 3337,Eurostar,Direct,2026-04-17,2026-07-28,102,1,0,1,14:10,17:40,3h 30m,210,151,520,0.709,8,0,No,Standard,regular,14D,agent_portal,206.54,206.54,EUR,Cancelled
PBK000620,PNR546800,ER0848,Marseille,Paris,Eurostar,Eurostar 4027,Eurostar,Direct,2025-07-11,2025-08-13,33,2,0,1,06:20,09:59,3h 39m,219,54,180,0.699,5,30,Yes,Standard,regular,15C,web,211.95,211.95,EUR,Confirmed
PBK000621,PNR408824,ER0876,Prague,Berlin,ÖBB,Nightjet 8348,Nightjet,Connection,2025-07-29,2025-09-15,48,0,0,0,22:50,02:03,3h 13m,193,51,220,0.767,6,5,Yes,First Class,regular,12A,web,142.93,142.93,EUR,Confirmed
PBK000622,PNR362168,ER0927,Madrid,Barcelona,DB+ÖBB,ICE+Railjet 582,ICE+Railjet,Connection,2025-11-26,2025-12-07,11,6,1,1,18:45,21:49,3h 4m,184,7,380,0.98,10,0,No,Standard,regular,7C,agent_portal,199.93,199.93,EUR,Confirmed
PBK000623,PNR921169,ER0907,Zurich,Vienna,Eurostar,Eurostar 5273,Eurostar,Direct,2026-01-29,2026-04-27,88,0,0,0,14:35,19:14,4h 39m,279,22,180,0.878,9,0,Yes,Standard,regular,10C,agent_portal,206.8,206.8,EUR,Cancelled
PBK000624,PNR597484,ER0127,Berlin,Munich,DB+ÖBB,ICE+Railjet 3400,ICE+Railjet,Connection,2026-02-25,2026-05-11,75,0,0,0,06:15,09:13,2h 58m,178,16,220,0.925,9,30,Yes,Standard,youth,8B,mobile_app,162.18,139.47,EUR,Confirmed
PBK000625,PNR559990,ER0524,Munich,Vienna,DB+ÖBB,ICE+Railjet 7909,ICE+Railjet,Connection,2026-02-07,2026-04-19,71,6,1,0,07:10,11:48,4h 38m,278,85,380,0.776,7,30,Yes,Standard,youth,14B,api_partner,160.35,137.9,EUR,Confirmed
PBK000626,PNR539507,ER0882,Copenhagen,Hamburg,SJ,InterCity 2005,InterCity,Direct,2025-01-16,2025-03-05,48,2,0,0,11:55,15:26,3h 31m,211,9,180,0.95,9,10,Yes,Standard,senior,11B,agent_portal,203.32,166.72,EUR,Confirmed
PBK000627,PNR499841,ER0004,Rome,Milan,Trenitalia,Frecciarossa 7119,Frecciarossa,Connection,2025-07-26,2025-11-01,98,5,1,0,19:10,23:25,4h 15m,255,71,220,0.673,7,30,Yes,Standard,youth,11D,mobile_app,145.47,125.1,EUR,Cancelled
PBK000628,PNR133616,ER0069,Marseille,Paris,NS,Sprinter 9132,Sprinter,Direct,2025-02-02,2025-04-12,69,5,1,0,15:50,02:08,10h 18m,618,260,600,0.566,4,20,Yes,First Class,regular,18B,web,219.77,219.77,EUR,Confirmed
PBK000629,PNR486559,ER0198,Lyon,Barcelona,PKP,IC 5419,IC,Direct,2025-01-14,2025-02-07,24,4,0,0,21:25,00:22,2h 57m,177,63,220,0.71,4,30,Yes,First Class,regular,15A,web,141.15,141.15,EUR,Confirmed
PBK000630,PNR236243,ER0471,Milan,Zurich,SNCB,IC 5635,IC,Direct,2025-06-17,2025-10-06,111,0,0,0,18:55,20:28,1h 33m,93,49,380,0.87,9,0,Yes,Standard,regular,13B,web,140.55,140.55,EUR,Confirmed
PBK000631,PNR107804,ER0766,Paris,Berlin,SNCB,EuroCity 4733,EuroCity,Connection,2026-02-23,2026-05-25,91,0,0,0,07:25,12:34,5h 9m,309,106,180,0.409,2,20,Yes,Standard,regular,9B,api_partner,89.02,89.02,EUR,Confirmed
PBK000632,PNR777693,ER0786,Munich,Vienna,SBB,InterCity 4960,InterCity,Direct,2026-02-27,2026-04-20,52,0,0,0,18:15,20:32,2h 17m,137,165,520,0.682,5,0,No,Standard,regular,3C,web,145.05,145.05,EUR,Confirmed
PBK000633,PNR791095,ER0530,Madrid,Barcelona,SNCB,EuroCity 7229,EuroCity,Direct,2026-03-08,2026-06-08,92,0,0,1,09:35,12:13,2h 38m,158,51,520,0.901,9,5,Yes,Standard,regular,15D,api_partner,180.35,180.35,EUR,Confirmed
PBK000634,PNR531256,ER0904,Amsterdam,Berlin,Trenitalia,Frecciarossa 3816,Frecciarossa,Direct,2025-02-18,2025-04-10,51,3,0,0,17:10,19:49,2h 39m,159,117,520,0.774,5,0,No,First Class,regular,7D,web,146.7,146.7,EUR,Confirmed
PBK000635,PNR176751,ER0703,Marseille,Paris,SNCF,TGV INOUI 2160,TGV INOUI,Direct,2025-07-08,2025-07-18,10,4,0,1,22:30,03:37,5h 7m,307,24,450,0.945,6,0,Yes,First Class,regular,15A,web,207.2,207.2,EUR,Confirmed
PBK000636,PNR608306,ER0421,Milan,Venice,NS,Sprinter 9000,Sprinter,Direct,2026-01-19,2026-03-20,60,4,0,0,18:05,20:16,2h 11m,131,196,380,0.482,1,45,No,Standard,regular,11D,mobile_app,82.22,82.22,EUR,Confirmed
PBK000637,PNR285846,ER0467,Prague,Berlin,SBB,EuroCity 5301,EuroCity,Direct,2025-10-08,2026-01-01,85,3,0,0,19:05,21:37,2h 32m,152,172,450,0.617,6,0,No,Standard,regular,20A,web,146.89,146.89,EUR,Confirmed
PBK000638,PNR563531,ER0318,Rome,Milan,ÖBB,Railjet 5664,Railjet,Direct,2026-01-15,2026-03-07,51,5,1,0,05:35,08:47,3h 12m,192,65,380,0.829,8,15,Yes,First Class,regular,2B,mobile_app,198.81,198.81,EUR,Confirmed
PBK000639,PNR904377,ER0253,Oslo,Stockholm,Eurostar+SNCF,Eurostar+TGV 2261,Eurostar+TGV,Connection,2025-11-22,2026-03-06,104,4,0,0,15:35,19:24,3h 49m,229,204,300,0.319,1,30,Yes,Standard,regular,2D,web,65.24,65.24,EUR,Cancelled
PBK000640,PNR935635,ER0717,Nice,Paris,SNCF,TER 6723,TER,Connection,2025-07-11,2025-11-05,117,2,0,0,18:45,05:12,10h 27m,627,123,220,0.436,4,0,Yes,First Class,youth,8A,web,189.77,163.2,EUR,Confirmed
PBK000641,PNR343697,ER0350,London,Brussels,Eurostar+SNCF,Eurostar+TGV 5552,Eurostar+TGV,Connection,2025-03-27,2025-04-02,6,2,0,0,17:20,20:28,3h 8m,188,60,520,0.884,6,20,No,Standard,regular,14A,api_partner,165.84,165.84,EUR,Confirmed
PBK000642,PNR146073,ER0882,Copenhagen,Hamburg,SJ,InterCity 2005,InterCity,Direct,2025-06-15,2025-07-08,23,1,0,1,11:55,15:26,3h 31m,211,3,180,0.98,10,10,Yes,Standard,regular,20C,agent_portal,205.25,205.25,EUR,Cancelled
PBK000643,PNR761519,ER0239,Prague,Berlin,SBB,InterCity 4850,InterCity,Direct,2025-07-30,2025-09-07,39,6,1,0,07:25,09:09,1h 44m,104,16,380,0.956,7,10,Yes,First Class,regular,20C,web,166.55,166.55,EUR,Confirmed
PBK000644,PNR118506,ER0600,Amsterdam,Berlin,SJ,X2000 4748,X2000,Direct,2026-04-19,2026-07-27,99,0,0,1,13:10,16:11,3h 1m,181,84,300,0.72,7,30,No,First Class,child,3C,api_partner,148.72,81.8,EUR,Cancelled
PBK000645,PNR873758,ER0931,Brussels,Amsterdam,Eurostar+SNCF,Eurostar+TGV 2441,Eurostar+TGV,Connection,2025-08-18,2025-10-06,49,0,0,0,15:25,17:54,2h 29m,149,146,520,0.719,5,45,Yes,Standard,regular,10B,web,124.45,124.45,EUR,Confirmed
PBK000646,PNR875165,ER0510,Copenhagen,Hamburg,ÖBB,Regional 3176,Regional,Connection,2025-11-14,2025-11-25,11,1,0,0,12:10,17:12,5h 2m,302,3,180,0.98,9,45,No,Standard,regular,20D,mobile_app,171.88,171.88,EUR,Confirmed
PBK000647,PNR354016,ER0314,Cologne,Frankfurt,SNCF+DB,TER+ICE 3312,TER+ICE,Connection,2025-06-12,2025-09-03,83,2,0,0,12:15,13:53,1h 38m,98,241,600,0.598,4,0,Yes,Standard,senior,11C,mobile_app,109.54,89.82,EUR,Confirmed
PBK000648,PNR167755,ER0755,Paris,Amsterdam,SNCF,TER 3152,TER,Direct,2026-04-10,2026-08-06,118,3,0,1,05:10,10:04,4h 54m,294,118,450,0.736,8,0,Yes,Standard,regular,15A,mobile_app,181.93,181.93,EUR,Confirmed
PBK000649,PNR426592,ER0582,Berlin,Munich,Eurostar+SNCF,Eurostar+TGV 7262,Eurostar+TGV,Connection,2025-04-09,2025-04-16,7,2,0,0,21:45,01:40,3h 55m,235,9,450,0.98,8,0,Yes,Standard,regular,14D,web,177.15,177.15,EUR,Confirmed
PBK000650,PNR517589,ER0910,Cologne,Frankfurt,Eurostar,Eurostar 1395,Eurostar,Connection,2025-05-06,2025-06-30,55,0,0,1,07:40,09:42,2h 2m,122,59,220,0.731,6,0,No,Standard,regular,3C,api_partner,207.37,207.37,EUR,Confirmed
PBK000651,PNR895720,ER0047,Paris,Amsterdam,Eurostar,Eurostar 1974,Eurostar,Direct,2025-08-14,2025-10-08,55,2,0,0,17:45,20:18,2h 33m,153,116,450,0.742,5,20,Yes,Standard,regular,14A,api_partner,197.89,197.89,EUR,Confirmed
PBK000652,PNR243294,ER0605,Amsterdam,Berlin,PKP,EIP 9054,EIP,Direct,2025-03-20,2025-05-30,71,4,0,0,13:00,16:16,3h 16m,196,183,520,0.646,5,0,Yes,First Class,regular,3C,api_partner,131.76,131.76,EUR,Confirmed
PBK000653,PNR502692,ER0511,Hamburg,Munich,PKP,IC 8604,IC,Direct,2025-03-21,2025-07-17,118,3,0,1,20:40,00:46,4h 6m,246,36,220,0.836,10,0,No,Standard,regular,13C,api_partner,205.68,205.68,EUR,Confirmed
PBK000654,PNR634363,ER0187,Madrid,Barcelona,DB+ÖBB,ICE+Railjet 8845,ICE+Railjet,Connection,2025-10-29,2025-11-08,10,5,1,0,22:10,02:16,4h 6m,246,6,300,0.98,8,45,Yes,First Class,regular,9C,api_partner,193.85,193.85,EUR,Confirmed
PBK000655,PNR374025,ER0493,Copenhagen,Hamburg,SNCF,TER 8082,TER,Direct,2025-12-19,2026-02-05,48,3,0,0,19:05,23:40,4h 35m,275,14,180,0.919,7,0,Yes,First Class,regular,1B,agent_portal,160.48,160.48,EUR,Confirmed
PBK000656,PNR840367,ER0606,Prague,Berlin,Trenitalia,Frecciarossa 4123,Frecciarossa,Direct,2025-12-15,2026-01-03,19,5,1,0,10:40,12:16,1h 36m,96,20,380,0.945,6,0,Yes,First Class,regular,13D,web,196.47,196.47,EUR,Refunded
PBK000657,PNR869584,ER0385,London,Paris,SNCF,Intercités 7041,Intercités,Connection,2025-02-11,2025-04-19,67,5,1,0,19:40,22:23,2h 43m,163,14,220,0.936,10,45,Yes,Standard,regular,19C,api_partner,169.13,169.13,EUR,Confirmed
PBK000658,PNR106732,ER0135,Munich,Vienna,SJ,X2000 8055,X2000,Direct,2026-04-19,2026-07-22,94,2,0,1,14:40,16:23,1h 43m,103,123,450,0.725,7,0,Yes,Standard,regular,13C,mobile_app,140.75,140.75,EUR,Confirmed
PBK000659,PNR307639,ER0914,Brussels,Amsterdam,DB,RE 1676,RE,Direct,2025-01-01,2025-01-14,13,1,0,0,14:15,17:01,2h 46m,166,12,600,0.98,10,0,Yes,Standard,regular,6B,agent_portal,212.95,212.95,EUR,Confirmed
PBK000660,PNR767349,ER0322,Munich,Vienna,Eurostar+SNCF,Eurostar+TGV 2984,Eurostar+TGV,Connection,2025-02-26,2025-04-25,58,4,0,0,12:20,15:07,2h 47m,167,78,220,0.643,5,30,No,Standard,regular,15A,api_partner,120.96,120.96,EUR,Confirmed
PBK000661,PNR379005,ER0574,Marseille,Paris,Eurostar+SNCF,Eurostar+TGV 9320,Eurostar+TGV,Connection,2025-02-13,2025-04-03,49,3,0,0,20:15,00:03,3h 48m,228,107,300,0.643,5,0,Yes,Standard,regular,1A,web,145.71,145.71,EUR,Confirmed
PBK000662,PNR452898,ER0241,Oslo,Stockholm,DB+ÖBB,ICE+Railjet 2922,ICE+Railjet,Connection,2026-02-09,2026-02-15,6,6,1,0,05:35,07:54,2h 19m,139,30,180,0.833,6,0,No,Standard,youth,11D,api_partner,172.62,148.45,EUR,Confirmed
PBK000663,PNR579114,ER0610,Paris,Berlin,SBB,InterCity 4131,InterCity,Connection,2025-06-25,2025-08-05,41,1,0,1,09:35,16:19,6h 44m,404,104,450,0.768,5,10,No,First Class,child,4A,agent_portal,186.38,102.51,EUR,Confirmed
PBK000664,PNR792299,ER0207,Cologne,Frankfurt,Eurostar,Eurostar 5495,Eurostar,Direct,2026-03-04,2026-06-26,114,4,0,1,12:30,13:43,1h 13m,73,241,450,0.463,5,0,Yes,Standard,regular,17D,api_partner,159.04,159.04,EUR,Confirmed
PBK000665,PNR519603,ER0543,Prague,Berlin,PKP,IC 7913,IC,Direct,2025-11-23,2026-03-08,105,6,1,0,08:50,10:10,1h 20m,80,97,300,0.675,6,20,Yes,First Class,regular,20D,mobile_app,127.8,127.8,EUR,Confirmed
PBK000666,PNR846525,ER0828,Paris,Brussels,NS,Intercity 3445,Intercity,Connection,2025-02-11,2025-03-28,45,4,0,0,19:05,21:26,2h 21m,141,82,180,0.539,1,20,Yes,Standard,senior,20B,agent_portal,106.0,86.92,EUR,Confirmed
PBK000667,PNR221297,ER0489,Munich,Vienna,Trenitalia,Regionale 7306,Regionale,Connection,2026-03-25,2026-06-07,74,6,1,1,16:45,22:05,5h 20m,320,77,450,0.828,9,5,Yes,Standard,regular,6D,api_partner,195.2,195.2,EUR,Confirmed
PBK000668,PNR502118,ER0691,Warsaw,Berlin,ÖBB,Railjet 8544,Railjet,Connection,2025-05-04,2025-06-05,32,3,0,1,13:15,17:29,4h 14m,254,3,180,0.98,8,10,Yes,Standard,child,6C,web,233.12,128.22,EUR,Confirmed
PBK000669,PNR775268,ER0839,Brussels,Cologne,Renfe,Avant 4393,Avant,Direct,2025-05-12,2025-08-06,86,2,0,1,17:10,18:55,1h 45m,105,193,600,0.677,7,10,No,Standard,regular,8A,agent_portal,149.11,149.11,EUR,Confirmed
PBK000670,PNR405110,ER0720,Prague,Berlin,SNCB,IC 1370,IC,Direct,2026-01-03,2026-04-09,96,3,0,0,07:25,10:13,2h 48m,168,208,520,0.6,5,45,No,Standard,senior,9A,mobile_app,108.42,88.9,EUR,Confirmed
PBK000671,PNR425896,ER0514,Marseille,Paris,SJ,X2000 5841,X2000,Connection,2025-06-24,2025-09-27,95,5,1,0,12:30,16:48,4h 18m,258,76,220,0.651,5,15,No,Standard,youth,19A,api_partner,137.29,118.07,EUR,Confirmed
PBK000672,PNR109634,ER0671,Paris,Lyon,ÖBB,Regional 1526,Regional,Connection,2025-04-08,2025-07-26,109,5,1,1,10:15,15:16,5h 1m,301,49,220,0.776,8,10,Yes,First Class,regular,4D,mobile_app,187.36,187.36,EUR,Confirmed
PBK000673,PNR423896,ER0838,Berlin,Munich,SBB,EuroCity 979,EuroCity,Connection,2025-06-11,2025-06-30,19,0,0,1,13:20,16:53,3h 33m,213,7,380,0.98,10,15,Yes,First Class,regular,2C,mobile_app,219.56,219.56,EUR,Refunded
PBK000674,PNR260119,ER0089,Milan,Venice,SNCB,IC 944,IC,Direct,2025-03-05,2025-04-10,36,3,0,0,07:35,08:40,1h 5m,65,73,300,0.754,5,0,Yes,First Class,regular,2C,api_partner,135.26,135.26,EUR,Confirmed
PBK000675,PNR122613,ER0154,Paris,Lyon,PKP,EIP 7191,EIP,Direct,2026-01-11,2026-05-11,120,0,0,0,21:10,22:55,1h 45m,105,165,380,0.563,7,0,Yes,First Class,youth,10B,api_partner,100.11,86.09,EUR,Confirmed
PBK000676,PNR202046,ER0361,Paris,Brussels,PKP,IC 2123,IC,Connection,2025-08-05,2025-10-31,87,4,0,0,09:15,11:34,2h 19m,139,163,300,0.457,3,0,Yes,Standard,regular,18D,mobile_app,81.56,81.56,EUR,Confirmed
PBK000677,PNR251857,ER0922,Vienna,Prague,NS,Intercity 6250,Intercity,Direct,2026-02-10,2026-04-26,75,6,1,0,11:15,12:51,1h 36m,96,63,220,0.71,5,5,Yes,Standard,regular,16C,api_partner,117.17,117.17,EUR,Confirmed
PBK000678,PNR200713,ER0654,London,Brussels,PKP,EIP 9480,EIP,Direct,2026-01-19,2026-02-14,26,5,1,0,08:50,11:20,2h 30m,150,28,600,0.953,7,30,Yes,Standard,regular,6A,api_partner,170.97,170.97,EUR,Refunded
PBK000679,PNR224573,ER0563,Paris,Berlin,Trenitalia,Frecciarossa 4171,Frecciarossa,Connection,2025-04-02,2025-04-09,7,2,0,0,15:35,20:01,4h 26m,266,54,220,0.753,4,20,Yes,Standard,regular,8A,api_partner,180.0,180.0,EUR,Confirmed
PBK000680,PNR485166,ER0785,Milan,Zurich,NS,Sprinter 2292,Sprinter,Direct,2025-06-04,2025-09-01,89,0,0,0,09:00,11:49,2h 49m,169,51,220,0.767,7,15,Yes,Standard,senior,9D,api_partner,128.14,105.07,EUR,Confirmed
PBK000681,PNR502611,ER0750,Lisbon,Madrid,PKP,IC 1141,IC,Direct,2025-02-12,2025-02-28,16,4,0,0,20:20,23:49,3h 29m,209,73,300,0.754,4,45,No,Standard,regular,19B,web,145.22,145.22,EUR,Refunded
PBK000682,PNR167037,ER0083,Rome,Milan,PKP,IC 9098,IC,Direct,2025-12-26,2026-02-20,56,4,0,0,12:15,14:24,2h 9m,129,172,520,0.669,5,20,Yes,First Class,regular,13D,web,123.02,123.02,EUR,Confirmed
PBK000683,PNR939398,ER0155,Brussels,Amsterdam,SJ,InterCity 2285,InterCity,Direct,2025-10-03,2026-01-03,92,5,1,0,12:20,13:30,1h 10m,70,41,380,0.89,9,10,Yes,Standard,regular,1D,mobile_app,133.72,133.72,EUR,Confirmed
PBK000684,PNR481219,ER0950,Vienna,Prague,SNCB,IC 7373,IC,Connection,2025-03-07,2025-05-20,74,1,0,0,08:10,10:18,2h 8m,128,74,180,0.588,4,0,Yes,First Class,regular,17C,web,108.68,108.68,EUR,Confirmed
PBK000685,PNR828866,ER0101,Lyon,Barcelona,ÖBB,Nightjet 1891,Nightjet,Connection,2025-12-03,2025-12-04,1,3,0,1,18:40,00:44,6h 4m,364,59,450,0.868,4,30,Yes,Standard,regular,5D,api_partner,230.5,230.5,EUR,Confirmed
PBK000686,PNR240727,ER0428,Stockholm,Copenhagen,SNCF,TGV INOUI 3396,TGV INOUI,Direct,2025-06-30,2025-09-16,78,1,0,0,22:15,02:38,4h 23m,263,191,520,0.632,6,20,Yes,First Class,regular,10B,mobile_app,148.16,148.16,EUR,Confirmed
PBK000687,PNR187298,ER0430,London,Paris,Eurostar+SNCF,Eurostar+TGV 2686,Eurostar+TGV,Connection,2025-10-30,2025-12-15,46,0,0,1,22:25,02:53,4h 28m,268,7,380,0.98,10,5,Yes,Standard,regular,13D,mobile_app,225.24,225.24,EUR,Confirmed
PBK000688,PNR431727,ER0841,Brussels,Amsterdam,Eurostar,Eurostar 2183,Eurostar,Connection,2025-12-22,2026-01-10,19,5,1,0,22:15,00:26,2h 11m,131,3,180,0.98,8,0,No,Standard,senior,14B,mobile_app,239.94,196.75,EUR,Confirmed
PBK000689,PNR915866,ER0977,Prague,Berlin,SNCF,Intercités 4378,Intercités,Direct,2025-11-06,2025-12-08,32,0,0,1,14:10,16:41,2h 31m,151,44,450,0.902,8,0,No,Standard,regular,12C,web,194.68,194.68,EUR,Confirmed
PBK000690,PNR717429,ER0129,Amsterdam,Berlin,Eurostar,Eurostar 8229,Eurostar,Direct,2026-02-13,2026-03-14,29,5,1,0,06:10,09:16,3h 6m,186,41,520,0.92,6,45,Yes,Standard,senior,6C,web,217.24,178.14,EUR,Confirmed
PBK000691,PNR945241,ER0619,Prague,Berlin,SNCB,IC 4733,IC,Connection,2025-06-28,2025-09-26,90,4,0,0,13:50,16:25,2h 35m,155,151,300,0.493,4,15,Yes,First Class,regular,6C,api_partner,81.43,81.43,EUR,Confirmed
PBK000692,PNR497201,ER0278,Lyon,Barcelona,SBB,InterCity 6045,InterCity,Connection,2026-02-08,2026-04-18,69,5,1,0,06:55,10:05,3h 10m,190,370,600,0.382,1,5,Yes,First Class,regular,5B,mobile_app,103.88,103.88,EUR,Confirmed
PBK000693,PNR937255,ER0700,Milan,Venice,ÖBB,Railjet 9055,Railjet,Direct,2025-01-28,2025-05-26,118,0,0,0,07:40,09:36,1h 56m,116,338,520,0.349,2,5,Yes,Standard,senior,15C,mobile_app,73.72,60.45,EUR,Confirmed
PBK000694,PNR765506,ER0956,Paris,Berlin,Eurostar+SNCF,Eurostar+TGV 7512,Eurostar+TGV,Connection,2025-05-22,2025-07-16,55,2,0,1,17:55,22:38,4h 43m,283,128,300,0.573,2,30,Yes,Standard,child,11A,api_partner,132.16,72.69,EUR,Confirmed
PBK000695,PNR602955,ER0223,Paris,Lyon,Eurostar,Eurostar 7404,Eurostar,Direct,2025-05-03,2025-05-15,12,3,0,0,06:05,08:36,2h 31m,151,10,520,0.98,7,0,Yes,Standard,senior,14B,web,239.83,196.66,EUR,Confirmed
PBK000696,PNR736877,ER0173,Paris,Lyon,SNCF+DB,TER+ICE 3909,TER+ICE,Connection,2025-12-13,2026-04-06,114,0,0,0,16:45,19:02,2h 17m,137,293,600,0.51,6,0,Yes,Standard,senior,8A,agent_portal,113.99,93.47,EUR,Refunded
PBK000697,PNR497509,ER0177,Madrid,Seville,Renfe,Avant 1224,Avant,Connection,2025-12-12,2026-04-11,120,5,1,0,16:50,20:22,3h 32m,212,83,300,0.721,9,0,Yes,Standard,regular,14D,web,141.81,141.81,EUR,Confirmed
PBK000698,PNR323415,ER0940,Hamburg,Munich,Trenitalia,Frecciarossa 387,Frecciarossa,Direct,2025-02-27,2025-04-12,44,5,1,0,16:40,20:21,3h 41m,221,12,600,0.98,10,0,No,Standard,regular,10C,api_partner,219.77,219.77,EUR,Confirmed
PBK000699,PNR106177,ER0225,Lyon,Barcelona,Eurostar+SNCF,Eurostar+TGV 8003,Eurostar+TGV,Connection,2025-10-19,2025-12-09,51,1,0,1,22:35,03:11,4h 36m,276,147,520,0.716,4,0,Yes,First Class,youth,2C,api_partner,175.58,151.0,EUR,Confirmed
PBK000700,PNR654797,ER0679,London,Paris,SNCF,TGV INOUI 2328,TGV INOUI,Direct,2025-06-02,2025-07-18,46,4,0,1,08:30,11:01,2h 31m,151,10,520,0.98,10,0,Yes,First Class,regular,7A,api_partner,205.45,205.45,EUR,Cancelled
PBK000701,PNR291031,ER0179,Rome,Milan,PKP,EIP 5703,EIP,Direct,2025-07-30,2025-08-15,16,4,0,1,21:40,02:21,4h 41m,281,4,220,0.98,7,5,No,First Class,regular,12D,agent_portal,217.27,217.27,EUR,Confirmed
PBK000702,PNR398739,ER0059,Paris,Lyon,ÖBB,Nightjet 9445,Nightjet,Direct,2025-02-25,2025-04-23,57,2,0,0,19:15,21:34,2h 19m,139,65,220,0.701,6,5,Yes,Standard,regular,4B,mobile_app,135.52,135.52,EUR,Confirmed
PBK000703,PNR938672,ER0961,Marseille,Paris,SNCF+DB,TGV+ICE 9760,TGV+ICE,Connection,2025-08-04,2025-11-08,96,5,1,0,09:25,15:55,6h 30m,390,118,300,0.604,5,45,Yes,First Class,regular,18D,api_partner,185.78,185.78,EUR,Confirmed
PBK000704,PNR263097,ER0139,Oslo,Stockholm,SBB,InterCity 4731,InterCity,Connection,2025-06-16,2025-09-21,97,6,1,0,17:45,22:54,5h 9m,309,221,520,0.574,5,10,Yes,Standard,regular,1B,web,163.61,163.61,EUR,Confirmed
PBK000705,PNR186627,ER0860,Vienna,Prague,DB+ÖBB,ICE+Railjet 5642,ICE+Railjet,Connection,2026-01-28,2026-04-26,88,6,1,0,05:35,08:05,2h 30m,150,161,380,0.576,5,0,Yes,Standard,regular,10D,agent_portal,135.53,135.53,EUR,Confirmed
PBK000706,PNR840777,ER0058,Amsterdam,Berlin,Eurostar,Eurostar 8726,Eurostar,Direct,2025-03-20,2025-06-22,94,6,1,1,09:10,14:08,4h 58m,298,146,600,0.756,7,0,Yes,Standard,regular,7D,api_partner,248.98,248.98,EUR,Confirmed
PBK000707,PNR301512,ER0389,London,Paris,SBB,InterCity 1528,InterCity,Direct,2025-09-15,2025-12-03,79,2,0,1,17:15,20:15,3h 0m,180,19,600,0.968,10,45,Yes,Standard,regular,2C,api_partner,213.54,213.54,EUR,Confirmed
PBK000708,PNR634630,ER0094,Milan,Zurich,SJ,X2000 254,X2000,Direct,2025-11-12,2025-12-08,26,0,0,1,06:05,07:37,1h 32m,92,4,220,0.98,9,15,Yes,Standard,regular,16A,api_partner,184.47,184.47,EUR,Confirmed
